1.000 0.447 1.500 0.500 2.000 2.000 1.500 1.000 0.500
1.000 0.447 1.500 0.500 2.000 2.000 1.500 1.000 0.500
1.000 0.447 1.500 0.500 2.000 2.000 1.500 1.000 0.500
1.000 0.447 1.500 0.500 2.000 2.000 1.500 1.000 0.500
1.000 0.447 1.500 0.500 2.000 2.000 1.500 1.000 0.500
1.000 0.447 1.500 0.500 2.000 2.000 1.500 1.000 0.500
